sex,age_group,education_level,employment_status,count
Kvinder,60-64 σr,H20 Gymnasiale uddannelser,Udenlandske studerende,0
Kvinder,60-64 σr,H20 Gymnasiale uddannelser,╪vrige uden for arbejdsstyrken,550
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Selvstµndige,2422
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Medarbejdende µgtefµller,161
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,L°nmodtager med ledelsesarbejde,815
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,L°nmodtagere pσ h°jeste niveau,3246
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,L°nmodtagere pσ mellemniveau,7182
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,L°nmodtagere pσ grundniveau,28083
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Andre l°nmodtagere,4123
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,L°nmodtagere u.n.a.,2572
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Arbejdsl°se,1088
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,St°ttet beskµftigelse uden l°n,70
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Feriedagpenge,28
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Vejledning og opkvalificering,26
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Ledighedsydelse,344
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,B°rnepasningsorlov fra ledighed,0
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Barselsfravµr fra ledighed,0
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Sygefravµr fra ledighed,757
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Kontanthjµlp (passiv)/integrationsydelse,363
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Revalidering,2
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Ressourceforl°b,55
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Jobafklaringsforl°b,345
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,SU-modtagere,0
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,F°rtidspension,8950
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Seniopension,3826
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Tidlig pension,414
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Efterl°n,1610
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Fleksydelse,72
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Folkepension,0
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Anden pension,1446
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Personer under uddannelse (ordinµr),10
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Kursister,29
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Produktionsskoleelever,0
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,Udenlandske studerende,0
Kvinder,60-64 σr,H30 Erhvervsfaglige uddannelser,╪vrige uden for arbejdsstyrken,1919
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Selvstµndige,1
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Medarbejdende µgtefµller,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtager med ledelsesarbejde,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtagere pσ h°jeste niveau,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtagere pσ mellemniveau,1
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtagere pσ grundniveau,4
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Andre l°nmodtagere,3
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtagere u.n.a.,1
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Arbejdsl°se,1
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,St°ttet beskµftigelse uden l°n,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Feriedagpenge,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Vejledning og opkvalificering,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Ledighedsydelse,1
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,B°rnepasningsorlov fra ledighed,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Barselsfravµr fra ledighed,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Sygefravµr fra ledighed,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Kontanthjµlp (passiv)/integrationsydelse,1
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Revalidering,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Ressourceforl°b,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Jobafklaringsforl°b,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,SU-modtagere,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,F°rtidspension,15
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Seniopension,2
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Tidlig pension,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Efterl°n,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Fleksydelse,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Folkepension,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Anden pension,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Personer under uddannelse (ordinµr),0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Kursister,1
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Produktionsskoleelever,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,Udenlandske studerende,0
Kvinder,60-64 σr,H35 Adgangsgivende uddannelsesforl°b,╪vrige uden for arbejdsstyrken,2
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Selvstµndige,325
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Medarbejdende µgtefµller,21
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtager med ledelsesarbejde,204
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtagere pσ h°jeste niveau,810
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtagere pσ mellemniveau,2102
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtagere pσ grundniveau,2123
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Andre l°nmodtagere,300
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtagere u.n.a.,397
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Arbejdsl°se,156
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",St°ttet beskµftigelse uden l°n,6
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Feriedagpenge,7
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Vejledning og opkvalificering,3
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Ledighedsydelse,25
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",B°rnepasningsorlov fra ledighed,0
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Barselsfravµr fra ledighed,0
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Sygefravµr fra ledighed,70
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Kontanthjµlp (passiv)/integrationsydelse,51
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Revalidering,1
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Ressourceforl°b,6
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Jobafklaringsforl°b,27
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",SU-modtagere,0
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",F°rtidspension,726
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Seniopension,239
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Tidlig pension,13
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Efterl°n,141
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Fleksydelse,0
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Folkepension,0
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Anden pension,290
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Personer under uddannelse (ordinµr),5
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Kursister,9
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Produktionsskoleelever,0
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",Udenlandske studerende,0
Kvinder,60-64 σr,"H40 Korte videregσende uddannelser, KVU",╪vrige uden for arbejdsstyrken,454
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Selvstµndige,1109
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Medarbejdende µgtefµller,51
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtager med ledelsesarbejde,1453
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere pσ h°jeste niveau,21564
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere pσ mellemniveau,2376
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere pσ grundniveau,2713
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Andre l°nmodtagere,529
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere u.n.a.,820
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Arbejdsl°se,563
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",St°ttet beskµftigelse uden l°n,37
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Feriedagpenge,10
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Vejledning og opkvalificering,9
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Ledighedsydelse,158
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",B°rnepasningsorlov fra ledighed,0
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Barselsfravµr fra ledighed,0
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Sygefravµr fra ledighed,320
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Kontanthjµlp (passiv)/integrationsydelse,159
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Revalidering,1
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Ressourceforl°b,22
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Jobafklaringsforl°b,190
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",SU-modtagere,0
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",F°rtidspension,3586
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Seniopension,1810
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Tidlig pension,13
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Efterl°n,1074
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Fleksydelse,22
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Folkepension,0
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Anden pension,1486
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Personer under uddannelse (ordinµr),10
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Kursister,25
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Produktionsskoleelever,0
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",Udenlandske studerende,0
Kvinder,60-64 σr,"H50 Mellemlange videregσende uddannelser, MVU",╪vrige uden for arbejdsstyrken,1185
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Selvstµndige,164
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Medarbejdende µgtefµller,4
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",L°nmodtager med ledelsesarbejde,65
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere pσ h°jeste niveau,379
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere pσ mellemniveau,157
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere pσ grundniveau,259
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Andre l°nmodtagere,27
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere u.n.a.,87
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Arbejdsl°se,42
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",St°ttet beskµftigelse uden l°n,2
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Feriedagpenge,0
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Vejledning og opkvalificering,0
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Ledighedsydelse,6
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",B°rnepasningsorlov fra ledighed,0
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Barselsfravµr fra ledighed,0
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Sygefravµr fra ledighed,13
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Kontanthjµlp (passiv)/integrationsydelse,10
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Revalidering,0
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Ressourceforl°b,0
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Jobafklaringsforl°b,3
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",SU-modtagere,0
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",F°rtidspension,112
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Seniopension,22
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Tidlig pension,0
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Efterl°n,24
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Fleksydelse,0
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Folkepension,0
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Anden pension,27
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Personer under uddannelse (ordinµr),6
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Kursister,6
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Produktionsskoleelever,0
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",Udenlandske studerende,0
Kvinder,60-64 σr,"H60 Bacheloruddannelser, BACH",╪vrige uden for arbejdsstyrken,130
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Selvstµndige,1342
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Medarbejdende µgtefµller,22
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtager med ledelsesarbejde,773
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere pσ h°jeste niveau,6373
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere pσ mellemniveau,568
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere pσ grundniveau,713
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Andre l°nmodtagere,114
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere u.n.a.,277
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Arbejdsl°se,265
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",St°ttet beskµftigelse uden l°n,7
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Feriedagpenge,8
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Vejledning og opkvalificering,7
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Ledighedsydelse,23
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",B°rnepasningsorlov fra ledighed,0
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Barselsfravµr fra ledighed,0
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Sygefravµr fra ledighed,71
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Kontanthjµlp (passiv)/integrationsydelse,86
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Revalidering,0
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Ressourceforl°b,4
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Jobafklaringsforl°b,21
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",SU-modtagere,0
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",F°rtidspension,544
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Seniopension,150
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Tidlig pension,1
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Efterl°n,88
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Fleksydelse,3
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Folkepension,0
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Anden pension,548
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Personer under uddannelse (ordinµr),13
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Kursister,28
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Produktionsskoleelever,0
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",Udenlandske studerende,0
Kvinder,60-64 σr,"H70 Lange videregσende uddannelser, LVU",╪vrige uden for arbejdsstyrken,678
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Selvstµndige,71
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Medarbejdende µgtefµller,1
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,L°nmodtager med ledelsesarbejde,59
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere pσ h°jeste niveau,852
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere pσ mellemniveau,22
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere pσ grundniveau,22
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Andre l°nmodtagere,11
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere u.n.a.,19
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Arbejdsl°se,13
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,St°ttet beskµftigelse uden l°n,0
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Feriedagpenge,0
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Vejledning og opkvalificering,0
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Ledighedsydelse,1
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,B°rnepasningsorlov fra ledighed,0
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Barselsfravµr fra ledighed,0
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Sygefravµr fra ledighed,2
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Kontanthjµlp (passiv)/integrationsydelse,0
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Revalidering,0
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Ressourceforl°b,1
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Jobafklaringsforl°b,2
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,SU-modtagere,0
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,F°rtidspension,20
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Seniopension,7
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Tidlig pension,0
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Efterl°n,2
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Fleksydelse,0
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Folkepension,0
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Anden pension,41
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Personer under uddannelse (ordinµr),0
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Kursister,8
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Produktionsskoleelever,0
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,Udenlandske studerende,0
Kvinder,60-64 σr,H80 Ph.d. og forskeruddannelser,╪vrige uden for arbejdsstyrken,93
Kvinder,60-64 σr,H90 Uoplyst mv.,Selvstµndige,59
Kvinder,60-64 σr,H90 Uoplyst mv.,Medarbejdende µgtefµller,12
Kvinder,60-64 σr,H90 Uoplyst mv.,L°nmodtager med ledelsesarbejde,11
Kvinder,60-64 σr,H90 Uoplyst mv.,L°nmodtagere pσ h°jeste niveau,54
Kvinder,60-64 σr,H90 Uoplyst mv.,L°nmodtagere pσ mellemniveau,38
Kvinder,60-64 σr,H90 Uoplyst mv.,L°nmodtagere pσ grundniveau,242
Kvinder,60-64 σr,H90 Uoplyst mv.,Andre l°nmodtagere,190
Kvinder,60-64 σr,H90 Uoplyst mv.,L°nmodtagere u.n.a.,121
Kvinder,60-64 σr,H90 Uoplyst mv.,Arbejdsl°se,39
Kvinder,60-64 σr,H90 Uoplyst mv.,St°ttet beskµftigelse uden l°n,1
Kvinder,60-64 σr,H90 Uoplyst mv.,Feriedagpenge,1
Kvinder,60-64 σr,H90 Uoplyst mv.,Vejledning og opkvalificering,0
Kvinder,60-64 σr,H90 Uoplyst mv.,Ledighedsydelse,16
Kvinder,60-64 σr,H90 Uoplyst mv.,B°rnepasningsorlov fra ledighed,0
Kvinder,60-64 σr,H90 Uoplyst mv.,Barselsfravµr fra ledighed,0
Kvinder,60-64 σr,H90 Uoplyst mv.,Sygefravµr fra ledighed,20
Kvinder,60-64 σr,H90 Uoplyst mv.,Kontanthjµlp (passiv)/integrationsydelse,82
Kvinder,60-64 σr,H90 Uoplyst mv.,Revalidering,0
Kvinder,60-64 σr,H90 Uoplyst mv.,Ressourceforl°b,17
Kvinder,60-64 σr,H90 Uoplyst mv.,Jobafklaringsforl°b,7
Kvinder,60-64 σr,H90 Uoplyst mv.,SU-modtagere,0
Kvinder,60-64 σr,H90 Uoplyst mv.,F°rtidspension,1641
Kvinder,60-64 σr,H90 Uoplyst mv.,Seniopension,59
Kvinder,60-64 σr,H90 Uoplyst mv.,Tidlig pension,1
Kvinder,60-64 σr,H90 Uoplyst mv.,Efterl°n,18
Kvinder,60-64 σr,H90 Uoplyst mv.,Fleksydelse,1
Kvinder,60-64 σr,H90 Uoplyst mv.,Folkepension,0
Kvinder,60-64 σr,H90 Uoplyst mv.,Anden pension,14
Kvinder,60-64 σr,H90 Uoplyst mv.,Personer under uddannelse (ordinµr),0
Kvinder,60-64 σr,H90 Uoplyst mv.,Kursister,5
Kvinder,60-64 σr,H90 Uoplyst mv.,Produktionsskoleelever,0
Kvinder,60-64 σr,H90 Uoplyst mv.,Udenlandske studerende,0
Kvinder,60-64 σr,H90 Uoplyst mv.,╪vrige uden for arbejdsstyrken,228
Kvinder,65-66 σr,H10 Grundskole,Selvstµndige,296
Kvinder,65-66 σr,H10 Grundskole,Medarbejdende µgtefµller,40
Kvinder,65-66 σr,H10 Grundskole,L°nmodtager med ledelsesarbejde,61
Kvinder,65-66 σr,H10 Grundskole,L°nmodtagere pσ h°jeste niveau,197
Kvinder,65-66 σr,H10 Grundskole,L°nmodtagere pσ mellemniveau,384
Kvinder,65-66 σr,H10 Grundskole,L°nmodtagere pσ grundniveau,1780
Kvinder,65-66 σr,H10 Grundskole,Andre l°nmodtagere,665
Kvinder,65-66 σr,H10 Grundskole,L°nmodtagere u.n.a.,538
Kvinder,65-66 σr,H10 Grundskole,Arbejdsl°se,106
Kvinder,65-66 σr,H10 Grundskole,St°ttet beskµftigelse uden l°n,5
Kvinder,65-66 σr,H10 Grundskole,Feriedagpenge,7
Kvinder,65-66 σr,H10 Grundskole,Vejledning og opkvalificering,1
Kvinder,65-66 σr,H10 Grundskole,Ledighedsydelse,27
Kvinder,65-66 σr,H10 Grundskole,B°rnepasningsorlov fra ledighed,0
Kvinder,65-66 σr,H10 Grundskole,Barselsfravµr fra ledighed,0
Kvinder,65-66 σr,H10 Grundskole,Sygefravµr fra ledighed,63
Kvinder,65-66 σr,H10 Grundskole,Kontanthjµlp (passiv)/integrationsydelse,139
Kvinder,65-66 σr,H10 Grundskole,Revalidering,0
Kvinder,65-66 σr,H10 Grundskole,Ressourceforl°b,0
Kvinder,65-66 σr,H10 Grundskole,Jobafklaringsforl°b,25
Kvinder,65-66 σr,H10 Grundskole,SU-modtagere,0
Kvinder,65-66 σr,H10 Grundskole,F°rtidspension,4765
Kvinder,65-66 σr,H10 Grundskole,Seniopension,1152
Kvinder,65-66 σr,H10 Grundskole,Tidlig pension,1117
Kvinder,65-66 σr,H10 Grundskole,Efterl°n,3221
Kvinder,65-66 σr,H10 Grundskole,Fleksydelse,304
Kvinder,65-66 σr,H10 Grundskole,Folkepension,0
Kvinder,65-66 σr,H10 Grundskole,Anden pension,483
Kvinder,65-66 σr,H10 Grundskole,Personer under uddannelse (ordinµr),0
Kvinder,65-66 σr,H10 Grundskole,Kursister,7
Kvinder,65-66 σr,H10 Grundskole,Produktionsskoleelever,0
Kvinder,65-66 σr,H10 Grundskole,Udenlandske studerende,0
Kvinder,65-66 σr,H10 Grundskole,╪vrige uden for arbejdsstyrken,502
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Selvstµndige,115
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Medarbejdende µgtefµller,8
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,L°nmodtager med ledelsesarbejde,38
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,L°nmodtagere pσ h°jeste niveau,180
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,L°nmodtagere pσ mellemniveau,145
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,L°nmodtagere pσ grundniveau,313
